"","q7_q103.1_corr","q7_q103.2_corr","q7_q103.3_corr","q7_q103.4_corr","q7_q103.5_corr","q7_q103.6_corr","q7_q103.7_corr"
"19",0.126021161388392,0.075867080828831,-0.231381254415386,-0.1791053806718,-0.0786801835136039,-0.253887805202953,0.161099611446556
"20",0.0863141924076671,-0.160644546483293,-0.0867480292232281,-0.0892930164944543,-0.00142119456128073,-0.0715896398353496,0.0865244163851683
"21",-0.112515841346381,-0.234884406260968,-0.0385342369590098,-0.159115400513234,0.0742745462623579,-0.188597401255769,0.0367762649025967
"22",-0.141297737490267,0.0911374173078861,-0.20322069018964,0.0582236968108776,0.0826649851136141,-0.170757834705943,0.148836221900019
"23",-0.0109215133897502,0.133216986388498,-0.452248055867517,-0.00106371181758948,0.103042207951179,-0.1213385690007,0.0292359760942351
"24",0.0153935109534115,0.107698634159117,-0.443790870213911,-0.139552074492467,-0.0534859538774991,-0.0504359511303259,-0.0465772204382583
"25",0.109300105518152,-0.339910669760672,-0.00837237920141099,0.166776351882005,-0.0406625030395222,-0.114226443577532,-0.150983045194113
"26",0.129115044025191,-0.0251961736257914,-0.195918074834773,-0.19917744614077,0.0186544819985936,-0.132805449711707,0.143284474656517
"27",0.120389027228118,0.0536412904051485,-0.135968585499398,-0.0812366626258522,0.0522504654557508,-0.180736940938313,0.0486716563192243
"28",-0.113000694087844,0.109745897085339,-0.183280471589719,-0.278469779050019,-0.0817304193964853,-0.10009620105325,0.0600219258183821
"29",-0.0703320433348128,-0.0558382828550408,-0.165772112457793,-0.193412340178525,0.102295088644814,-0.0571919926263962,0.0629069780290259
"30",-0.103189318462541,0.179288375092236,0.12193711885461,-0.461923621394697,-0.12288165422328,-0.0167638056495569,0.074306560217638
"31",-0.03492741478933,-0.0279379783153253,-0.104846481294526,-0.293127385539698,0.0718415452545578,-0.301508100828662,-0.0220946118948558
"32",0.0597229011443166,-0.0503103347458324,-0.287936912077777,-0.300931952117743,0.087580232141668,0.00661684197796748,0.0319951736635321
"33",-0.237127448818122,0.0823300836743427,-0.298638281223829,-0.184476319061166,-0.0480936467487281,-0.109656462998314,-0.0426590138392251
"34",-0.0419518083189339,0.141939249413645,-0.222910400239247,-0.201289059946443,-0.0643119694284408,-0.0765947072697392,0.165963585036662
"35",0.188982236504614,0.0892221577741293,0.105884838236226,-0.18507313034499,-0.067805726864011,-0.153184137255995,-0.13906852591304
"36",-0.0525089949869616,0.168811757074041,-0.122640055051161,-0.0893060660261851,0.167160899422405,-0.134498351590634,-0.0829620285459529
"37",-0.0922295087068234,-0.0533155644395091,-0.0609419744286919,0.0262476578655831,0.0521739130434783,-0.0332241987310848,0.0779465726552793
"38",-0.0520669263452037,-0.100904499709745,-0.306105991802213,-0.0253387958403481,0.0511860466780184,-0.266116243727721,0.0404503574229348
"39",0.065986848507499,-0.0249946611345243,0.0348832492832144,-0.101564029853878,0.169635043896588,-0.245617966216206,-0.00993332585518607
"40",0.0139927951106507,0.121224802358812,-0.194143657225875,-0.305281838836158,0.0878903811638316,-0.0703534694313251,0.0491373295193209
"41",0.0266318051957663,-0.00250182073712047,0.135077983906599,-0.248906417870998,-0.112833866731055,-0.103506005045907,0.0573135561116269
"42",-0.0774445402418146,0.0359909976979131,-0.19435721050356,-0.117525276816595,-0.115244679823026,-0.236970258637167,-0.0114090298273359
"43",-0.0827116449855534,0.0339182544372743,-0.129681375244483,-0.116071428571429,-0.0934158464315104,-0.185227997731012,-0.155109038450132
"44",0.110278165848491,0.0153015059921209,0.121714416447973,-0.154830596277182,0.0369051746124174,-0.237010874016937,0.00696407447123848
"45",-0.0858592854671202,-0.210090292575556,-0.332207184377276,0.0457263111327555,0.0217165216995194,-0.106621983454397,-0.209558857728499
"46",-0.0449319070587516,-0.0398331854546847,-0.18647943915853,-0.0891112885459825,0.131069647181312,-0.118946994343526,-0.0477033174206739
"47",0.0406192740379597,0.0224927953322537,-0.118455287684719,-0.115781334718417,-0.125307251590107,-0.068469364547966,0.282302487138538
"48",-0.0639648525557615,-0.127889551121152,-0.142453932504979,-0.282400996059693,-0.169548157886401,-0.221895932540569,0.100228879395502
"49",-0.164299671400986,-0.0664133035452319,-0.180096436217649,-0.363458609885908,-0.105150607446203,-0.299137097052273,0.0736812755462085
"50",-0.0014719790195733,0.202289984164787,0.0330935220656261,-0.14075085577024,0.152702702702703,-0.238538013565852,0.135084445619473
"51",0.00410657847655941,0.193953507064711,0.0168613846598061,-0.138231054251347,-0.0172336965564645,-0.109760194724302,0.29145634429872
"52",0.0970600973898126,-0.0992876838486922,-0.0631346733580581,-0.130355110930261,-0.0885288624312839,-0.291698952842747,0.117170127288651
"53",-0.0905936329302842,0.155882666327549,-0.200695654274325,-0.277142755864933,0.00736689477381671,-0.311413335849483,0.0759172708778698
"54",-0.14715034360703,-0.0175167791546968,-0.0635018445989753,-0.156093218473142,-0.391076043349022,-0.314457325864798,-0.113220560129256
"55",-0.0204870488289351,-0.056136089142384,0.0932727004253469,-0.276145409091408,0.16173107818196,-0.227756885400337,-0.0639541369097605
"56",0.0184601500580191,-0.0836778867474975,-0.31211706219322,-0.27045914321418,-0.0731584298714515,-0.108115695273039,0.127819900820377
"57",0.100994237023016,-0.113746477586335,-0.0848491674102347,-0.0311545269258834,0.0179465888550668,-0.106273786264811,0.0793229779538103
"58",-0.0317056439453496,0.0314169037922641,0.107378098680482,-0.0507704054295025,0.0572815077114255,-0.303613793093464,-0.0180405181146261
"59",-0.137235285069319,-0.106329842996885,-0.0961938949387028,-0.0839570157152151,-0.117960678280721,-0.125102622594252,-0.14313249298572
"60",0.077109960095606,0.180247745840424,-0.17690365121924,-0.0524669732788055,-0.135847498211223,-0.253496219069938,-0.0807594288215055
"61",-0.0133519611094473,-0.138280788145587,0.00649541722731204,-0.146561629508736,-0.0456616155143461,-0.0940031843446592,0.0064983382624569
"62",-0.0496291666985465,0.0615645806704173,-0.140613326030809,0.0362738125055006,-0.1007661352281,-0.294651071896817,0.0276053052353785
"63",-0.0399334995383833,-0.218217890235992,-0.101807870296921,-0.150277223237074,0.161247463040593,-0.121523866286313,-0.179555067792199
"64",-0.218352967865911,-0.0740222263842626,-0.104983761872734,-0.185110825838632,0.108728773625394,-0.182760589005554,-0.0398258056874901
"65",0.0446461986784755,-0.168717431181353,-0.250085404044949,-0.0513891532370649,-0.00255241606090276,-0.187025040971415,0.0655780451665312
"66",-0.110112297448181,0.0909192188034306,-0.15921558470496,-0.184038608870292,-0.0722930673481701,-0.217817887498531,0.0646350345164706
"67",0.00348129994286964,-0.218366972127645,0.068328769039942,0.0185491621454387,0.0123832481278499,-0.120894328155133,-0.113352660035134
"68",0.0191499441409634,-0.181772510969798,-0.0727782428222167,-0.0145436517251606,0.111454513887798,-0.152307220045181,0.00939025985097707
"69",-0.00800034085018466,0.0152417201592086,-0.133065734415424,-0.288712910603433,-0.07767122075015,-0.266458703659015,0.15070909667412
"70",-0.12931211075931,-0.137584108734788,-0.104511872861403,-0.184950582597586,-0.0325752123686088,-0.107880952976448,0.00388462812905209
"71",-0.153699898754869,0.0492001431859632,-0.311480060353932,-0.112960799638659,0.0965074490998976,-0.211497075560406,0.0100871045982994
"72",0.031120711102374,-0.149189381225773,-0.151374049558191,0.07363696014533,0.198989865329853,-0.23814024426289,0.164747153978366
"73",-0.118551003167353,0.0407653449002643,-0.0703770326841863,-0.0131257947499145,0.114458626418779,-0.027923593886113,0.0347900458654565
"74",0.109282017422341,-0.0975210135663348,0.0241033929542143,-0.201049375907569,-0.130990231898845,-0.169533797297962,0.0818704243697226
"75",0.179497868437735,0.350957663012456,-0.154089220304852,-0.0571466746216798,0.19522219515416,-0.342762041071617,-0.120158046436712
"76",0.0164992498904401,-0.0637409972199191,0.0455346257061146,-0.084239679418086,-0.0323388597907113,-0.279367662716756,0.0807510160632619
"77",0.0366149951813353,0.076537512284344,0.0600693929263558,-0.0423071471359662,-0.0407129642267452,-0.34568873039777,0.0815671898553503
"78",0.091556183880271,0.0533514256378621,-0.132321516827848,-0.165186283745183,-0.0523943103859713,-0.167567567567568,-0.0914255861520477
"79",-0.0920979349748828,-0.37120624463338,-0.106174814623264,-0.151030109624352,0.0841239216863102,-0.238032895512248,-0.128308036757351
"80",0.000188512014207795,-0.178967013463275,-0.0149568210885815,0.0134346241305884,-0.033334928857288,-0.28589382342245,-0.0423939708255676
"81",0.0148022311604334,0.019278464291493,-0.0937001514432012,-0.114763275376193,-0.157016809173549,-0.344358246649087,-0.0400137213428082
"82",0.192741180071636,-0.0693234662998076,-0.116783275938938,-0.242630793030985,-0.0151528922740788,-0.198894619802937,0.0361809720994395
"83",-0.0632376085828549,0.11486122299065,0.0883457858922007,-0.102472124279363,0.00142442627473352,-0.0170522051743356,-0.0196998323366351
"84",-0.0852867300037291,0.0747445040399102,-0.170018381359193,0.0238700542089547,0.123462482007478,-0.158463527227263,0.105519684933178
"85",0.000626209556915975,-0.189151163402179,0.0145782301586772,-0.166867919478527,0.00386264529130685,-0.183146161000762,-0.0070243935868627
"86",0.0127146593927318,0.0724994098572056,-0.191906870005683,-0.171731295272213,0.0239975553735631,-0.113827636227898,0.115629591914199
"87",0.0829563248669609,0.0853235568481473,-0.299777520854081,-0.231954254479622,-0.178584606788381,-0.171451791783384,-0.0311072732689943
"88",-0.0719703888371255,0.0354254922735379,0.13955531938533,-0.235570889195929,-0.0389464112004479,-0.319834716965273,-0.0780141177355245
"89",-0.0193452232868412,-0.060632050620875,-0.185081705210174,-0.308448293005516,-0.064684721152615,-0.190434665396646,-0.00556087869715482
"90",0.0599544519182411,0.14430317635437,-0.050086405594408,-0.228833705701028,-0.108897031453293,-0.229237325154044,0.0896786348167202
"91",0.0949167203802371,0.0803111449441017,-0.138279354764865,-0.224152154059303,-0.0193582634713014,-0.120128604496937,0.0084157517981088
"92",-0.064283170482841,0.0519787731611793,-0.347257093015488,-0.303802737033466,-0.0903552781973907,-0.235057462249708,-0.0965218850993695
"93",0.0061070496468512,-0.036936128526357,-0.142548574324702,-0.135441085827225,-0.0402436279765731,-0.0975851206355296,-0.0404729784624985
"94",0.146530181211571,-0.0519490031178897,0.00650930430122811,-0.135641391133088,0.00317314844880833,-0.119654210790485,-0.000728983810848973
"95",-0.109438533669911,0.164690541938231,-0.0172050669555108,-0.237817958719684,-0.18334772062103,-0.254364693571779,0.0620583532204454
"96",-0.096173017261856,0.0583259897888404,-0.0684598623273553,-0.147901763776878,0.0544184492006794,-0.16986011602608,-0.0261354186744658
"97",0.0752337540766366,-0.212994089127287,-0.0671343318325032,-0.0950866564056373,-0.0844809504865211,-0.121095255822459,0.0552503052760457
"98",2.58073143917757e-20,0.322805455333656,-0.228422614041064,-0.0894083748116031,-0.0128153648657514,-0.266187081822956,0.0349883391634278
"99",0.0761348591067333,-0.0154766301416247,-0.188408581576659,-0.0328439477398029,-0.0515327322190454,-0.197943837162126,0.182227407110121
"100",-0.0527788513230239,0.0931252433218197,0.0147540397858174,0.133601189550385,-0.0182830078272179,-0.272876999947053,0.118957737857722
"101",0.0852103907187427,-0.0585542675072723,-0.22523046244172,-0.113540056293174,-0.0626931784530286,-0.014594486160539,-0.29455449669543
"102",-0.0262386767644193,0.00844904508362661,0.0302248024140114,0.0554460337383639,-0.0187792021946437,-0.130738864344187,-0.0993332585518607
"103",0.142995352726553,-0.0899314433685214,-0.115453409505754,-0.00360335353233952,0.0431718155106978,-0.0754254682731404,-0.0056789902861084
"104",-0.0268274865010569,0.126077995530867,-0.103492846278229,-0.0521739130434783,-0.0382784579334025,-0.0848876248062879,-0.0475800417150916
"105",-0.0851169150016824,-0.145686455229853,-0.134103499008058,-0.117948103085224,-0.0308237631103264,-0.225593577052633,-0.0645577277528815
"106",-0.0104075040699818,-0.192779549543826,-0.172756078796672,-0.27402424293169,0.103609437814466,-0.15663932677276,-0.0231760425075903
"107",-0.0284129404429723,4.24851184362115e-20,-0.193022008047862,-0.26147895710327,-0.202221735180332,-0.315069776873126,0.0257192645502994
"108",-0.0748857786805324,-0.045,-0.0967237557850077,0.0998187239985338,-0.0297039537967358,-0.133316048724298,-0.0628959450895684
"109",-0.201005919398049,0.211662195386309,-0.121829740696536,-0.260444216298488,0.0526589166103332,-0.269042701146135,-0.0513681034796937
"110",0.0310492276545236,0.00342017786242406,-0.00544250430230135,0.0132809196252968,0.040904952178409,-0.233205879704486,0.263703432136462
"111",-0.0979429949143968,0.0352287222401608,-0.0874748033681391,-0.180875182042151,-0.126971856724009,-0.272473323324472,0.0103068817303435
"112",0.0821296719758939,-0.0670542072389031,-0.088872670986933,-0.024880470347934,0.0277012170643055,-0.0553150512895747,-0.16696490728695
"113",-0.15385130079551,0.249781627560599,-0.320531594219983,-0.25792764934691,-0.105996723303846,-0.142413460080733,-0.141741944344047
"114",0.132089749752926,-0.0627346915785696,-0.148062316780568,-0.13103560459024,0.123223687556229,-0.234721637202122,0.0419077618338682
"115",-0.0563382330712143,-0.159714065582729,-0.276249352541339,-0.191359954340493,0.0947586726856668,-0.286131481071801,0.00612883384834078
"116",0.0889138763888976,-0.00130674237136066,-0.0368659803577369,-0.108172337287926,-0.0526007968433644,-0.129951660448383,0.020727892860286
"117",-0.120576247390706,-0.237048659231473,-0.0923868837673937,-0.0561353686476139,0.080381372522144,-0.156189267525044,-0.168926467481232
"118",-0.122535360380976,0.0714865099846127,0.118940010320371,-0.0305752669324651,-0.0357196113912976,-0.148832215152622,-0.0293805338791846
"119",-0.222474754339116,-0.0192302150751748,0.0382373359795879,-0.160248339016821,-0.033536463387306,-0.396153846153846,-0.207285866376891
"120",-0.0658232827410901,-0.141661102665569,-0.103534785681975,-0.200722795815298,-0.0149210089908844,-0.20435122606699,-0.0588506076040207
"121",-0.0501390938929409,0.254841512373026,-0.065521293218853,0.102600535258129,-0.123358790948792,0.0110252139480564,0.0699301378076181
"122",0.1,-0.196657189274767,-0.151522881682832,-0.1217824169837,0.207046942715654,-0.174703770354297,0.0305834932717662
"123",0.120544045209944,-0.0142759284316473,0.0691347019237827,-0.268134798841699,-0.127396718647819,-0.133013645223884,-0.15418866889834
"124",0.0653502652536707,-0.0335506494853179,-0.206522985834347,0.0373198674372483,-0.0198730532903673,-0.12113526962102,-0.0140640610945462
"125",0.00399008498752079,0.241558779503314,-0.206992156875584,-0.0936235136535379,-0.0643935549434295,-0.0789654208710256,-0.110247994254497
"126",0.0292408889365357,0.185694671865599,-0.0895631505528673,-0.172267985977679,-0.0559016994374947,-0.213431634869349,-0.0950843721520635
"127",0.107882388110975,0.0974232357462571,-0.101303458334619,-0.212589871358565,0.00441016745392971,-0.26343798749903,-0.0447223970462874
"128",0.0391401080340301,-0.00908092708949591,-0.1544989075516,-0.233589896396556,0.0325448880781499,-0.172634638142685,0.0384428287705669
"129",-0.0287770464932418,0.0910420465629342,-0.0558759087680042,-0.0851464102169992,0.053326809808111,-0.0919006768135616,0.0763921334982396
"130",0.0572172135271329,-0.195889965778358,0.197696396240801,-0.252189004087673,-0.260785332929215,-0.0968290314488109,-0.091124328581315
"131",-0.107341167865241,-0.0240281618198195,-0.168562010031608,-0.147387761727574,0.00257578016419507,-0.0580362926158102,-0.17448504466304
"132",-0.0220931644682905,-0.0800079360163157,0.130639057970778,-0.108253175473055,0.0307305732434026,-0.298914538373133,0.0127566671007955
"133",0.166852754904079,0.113287630992815,-0.25101655195339,-0.088504291460005,0.0511799124406933,-0.241043745724912,-0.0841386251311002
"134",-0.0799271965450569,0.186198016538574,-0.0941915957697221,-0.0460820151854509,0.00468615018043602,-0.205072695416707,-0.0513138703430964
"135",-0.174394890122686,0.105513905221319,0.0109817726452753,-0.0528076320343223,0.0582305632310788,-0.355361433777057,-0.096785367904605
"136",0.22701027427793,-0.0384010822622726,-0.140481475895056,-0.353031980063235,-0.115250458355376,-0.28873368635514,0.0140924300295851
"137",-0.0287740220765687,0.0544616807854742,-0.255035693634233,-0.161152216519839,-0.0895439014741255,-0.0919629172811713,0.131532490443749
"138",0.0534145183728524,0.27668884040518,-0.0562705856913468,-0.0327341449137747,0.0352363172998232,-0.11034126879026,-0.0533111114762451
"139",-0.0637166506887396,0.00211692013510259,-0.225624296712395,-0.126058209472581,-0.0564881605455636,-0.11760307267463,0.0429411702143628
"140",0.0592049640419737,0.107831125792139,0.0235940704827149,-0.000883817192679283,0.0562340147179744,-0.015551628247835,-0.00367360494477668
"141",-0.170014746713357,-0.070243935868627,-0.178909273722138,-0.284968378791301,0.00387246336460916,-0.269737260508524,0.131657635662015
"142",-0.148629742911361,0.0776139864452002,-0.255999625818689,-0.0941404140280034,-0.129006100707381,-0.238622848911547,0.110206339771867
"143",-0.0866485815949568,0.0892733633248757,0.0190342926178954,-0.242887042382492,-0.0643767567477147,-0.107470419873801,0.115679342849307
"144",0.155887811525454,0.0223652445764694,-0.0265212938728832,-0.0996928495105124,-0.032470424794475,-0.0742251991180381,-0.125901387254414
"145",-0.0728897430338455,0.000729367634503888,-0.403761023964364,-0.187695871349595,-0.0602126810654414,-0.323086307606731,0.0686403213716863
"146",-0.0733194656801251,-0.140152977645347,-0.10090015518621,-0.159503548658842,0.104316218097159,-0.336107596204657,0.0817306821850987
"147",-0.0479179599264198,0.144302465595984,-0.153373044471545,-0.355426431290347,0.145516502605096,-0.163898296106759,-0.0901943446082717
"148",-0.155728737037669,0.125974561149264,-0.19161639533651,-0.237906239686956,-0.0535445728024395,-0.0587517767746661,0.0848421219883512
"149",-0.050817278391799,0.109750358558202,-0.203013705155221,-0.235346893386911,0.19989055625822,-0.142187811949579,0.024730128052385
"150",-0.103838966788496,0.0234285425454214,-0.118195361091694,-0.266269307015666,-0.0369077158217559,-0.137184684127546,0.0820611582552306
"151",0.0748432708595998,-0.119050663704825,-0.121619886507331,-0.113948202676957,0.0144542079531767,-0.0654982162596603,0.00788796614820332
"152",0.156290654528338,-0.0775290580424356,-0.14889814972016,-0.0745373239523465,0.0738107466144969,-0.245975325800873,-0.283315298789931
"153",0.0651142365747809,-0.0762587521459836,-0.0507382568618804,-0.390920342682526,0.159590325030078,-0.0513082881254071,0.0603812531147463
"154",-0.0209524855337395,-0.123070223267515,-0.174201614430224,-0.0637574225724547,-0.129328231787192,-0.245271730238103,-0.0858641242337927
"155",0.00570062060334016,0.162295329477178,0.0919744814378387,0.0452358095296662,-0.0447369576631633,-0.0402275250019993,0.108919852445882
"156",-0.0507117017710072,-0.126169016904742,-0.0263891178740153,-0.0552776561194037,-0.0220183856887538,-0.246827526110033,-0.0265315361806938
"157",-0.182404191211756,0.0433160103930715,-0.0183878829448283,-0.071367864338395,0.0509917453085482,-0.132854444278651,0.0674617194513397
"158",0.100420603625187,-0.027536995970455,-0.225082345818952,-0.243652206181211,-0.0163687280536008,-0.195479760316358,0.0162234926748579
"159",-0.00201920101162448,-0.288878565721482,-0.109601856704903,-0.324214146971219,-0.0961070719264173,0.00264096888511319,-0.172137440690802
"160",0.0390001969514919,0.282923853715625,-0.0259634173541391,-0.0160914012825369,0.111117474097877,-0.196599523025197,-0.0549994437844775
"161",0.0411522633744856,-0.0509011140663058,-0.163403177049059,-0.101480330567413,-0.0576756501729078,-0.247764715415722,0.0157195016506072
"162",-0.063005330791527,-0.0911830546748698,-0.0172336965564645,-0.187647846398882,0.150722895753591,-0.276978533090335,-0.192806689805201
"163",0.00279742710267169,-0.193209211960391,-0.0293409954087952,-0.0327889414116876,-0.00276722945710137,-0.249281513359101,-0.0235615011730526
"164",0.00979652388549581,0.138062860717324,-0.124565709728879,-0.255613210483943,0.0259408110577267,0.0174594431224831,-0.133835761936727
"165",-0.120285158473319,0.0976141363611869,-0.14020950994115,-0.186721290437892,-0.0807292104650783,-0.28138988237817,0.076647934427555
"166",0.0614611464868052,0.0064451313359968,0.00505271482290276,-0.1504528737461,0.0277019938809666,-0.235051066757979,0.0280989722019502
"167",-0.0735681320296146,-0.0428735907841409,0.0120137721492376,-0.0863881842708285,-0.110170112989975,-0.0417311163055993,-0.0618836655073182
"168",0.075297051447583,-0.0953680909847298,0.145584952012639,-0.0249662171436543,0.088241478472343,-0.207998075141053,0.259577567150835
"169",-0.112539907819698,-0.199486418905343,-0.0395502974743215,-0.306681463650446,-0.0667969940780038,-0.217749251796107,0.158027697653156
"170",-0.0173639946644599,-0.156446452044899,-0.155454394812662,-0.120344925981841,0.0461966752088862,-0.447868831668984,-0.0086060501457539
"171",0.0259579115104564,0.246968591310702,-0.189650807480844,-0.139610079076151,-0.0917607064581088,-0.328413140904068,0.0876153788570429
"172",-0.108589734665538,0.130109253784339,-0.411811873746901,0.0317178020320436,0.0595938256083037,-0.157455412107336,-0.0965427060939144
"173",-0.0257604581625916,0.0854025255152787,-0.107881655395248,-0.166822839023741,-0.0115368833779873,-0.13921576078213,0.0137639258202815
"174",0.144492572545548,-0.0393650317111663,-0.0323437856911807,-0.122804430327397,-0.00349751619677632,-0.0791788440776351,0.202055964780122
"175",-0.0418441009956533,0.106270673436842,-0.113747126981268,-0.302095408265988,-0.126566119626726,-0.169266106245279,0.112395675301972
"176",0.0964293445532378,0.0439374775163747,-0.19376555637559,-0.0550584820998719,0.165101940933453,-0.108572012410753,-0.106380789750704
"177",-0.132016813994442,0.12894602896095,-0.114291538701426,-0.11781659891538,-0.0768115971362624,-0.161761203096243,-0.116542751452091
"178",-0.0322207712456109,-0.0327805034053593,-0.0990515664421584,-0.101771006646392,-0.250876669222516,-0.19395549522918,-0.0593146097654764
"179",-0.157279091355462,-0.0928958660240125,0.0522879837615132,0.105126867826008,-0.00243347181263506,-0.357460238263764,0.0745591967334288
"180",-0.0447889002335844,0.193024962250325,-0.230271332781671,-0.142983286054221,0.0325703901084123,-0.137181571411881,0.0102355551276307
"181",0.0526532807034804,0.0606300503311944,-0.162779253348253,-0.0950691041506278,-0.00801842344703143,-0.243204826847419,-0.163061691028315
"182",0.0846933374239355,0.0174505454288114,-0.157306945533636,-0.137158729968495,0.0954365604071459,-0.276006232455765,-0.0229351153176952
"183",-0.0915973997011876,0.0867724958859669,-0.129543280393792,-0.325790802310292,-0.123473728696648,-0.302136177426409,0.0273085452686829
"184",0.10947034480946,0.0153438934852619,-0.182536910289646,-0.0369210943406811,0.021382121223404,-0.211672544178767,0.0971786052517802
"185",-0.0550148560169577,-0.0840076679137222,-0.0321355681867129,-0.113940093896385,-0.155351466720757,-0.205525434000542,-0.00707893666726013
"186",-3.74919371246273e-21,-0.0739902791149538,-0.176085510787519,-0.138298133126856,0.112134115095655,-0.167035754843765,-0.101280122392595
"187",-0.351897174714285,-0.0217504814739869,-0.16527020182945,-0.0824382285561704,-0.164560583307788,-0.179623101918117,0.0835853607377029
"188",0.119101397087892,-0.154089720235837,-0.102753056083387,-0.0933023608261941,0.0608416115968479,-0.375435008905901,0.0968666853916802
"189",0.0202887102528319,0.056437758429308,-0.0651445170398756,-0.259223658599605,0.00278701593949105,-0.250976718072146,-0.0197438750927212
"190",0.131818575949321,0.102415351874531,-0.385341175485503,-0.0232785457124641,-0.0758391033476813,-0.22181928041797,0.0841445561939368
"191",-0.0406172080113876,-0.0913399669983685,-0.103910916657302,-0.0482023981089944,0.0613982041067425,-0.112202333117924,-0.0172766317839757
"192",0.0560924611812257,-0.0692595879828847,-0.164063377749658,-0.118286109376501,0.046175709653961,-0.222992028773353,0.100211414076488
"193",0.0833333333333333,-0.174812566138309,-0.0696425745031121,-0.179719883431917,-0.0302139334773696,-0.0393177366726157,-0.0596981557671276
"194",0.0400524484499098,0.167371388275713,-0.0599029622435585,-0.0198235863796347,-0.00881454613372442,-0.0513426245307753,0.200291530608101
"195",0.225439208241981,-0.0266133480447893,-0.0635150920958769,-0.237102982454818,0.046424526956761,-0.204241063353194,-0.151396822691224
"196",0.207029350302586,-0.0311213935824085,-0.102993511327881,-0.0441419241560357,-0.125096503642601,0.0538895115803011,0.0878462061858963
"197",0.0114522381353034,-0.117663674472377,-0.356241845119683,-0.34537575918997,0.0513267165285207,-0.233585221431365,-0.130881248874754
"198",-0.0224533790522118,0.0104572308013725,-0.0914566141274539,-0.0910581866853254,0.0555587091062535,-0.149761949256619,-0.124252978777507
"199",-0.0905060767819996,-0.0592249862821229,-0.103043080896165,-0.0920137851024809,0.0248554590401994,-0.182986586298293,-0.192596541154401
"200",-0.0594684805139831,-0.150360326709213,-0.14764049981129,-0.0654354660230376,-0.0332536201861509,-0.0719407439836658,-0.0167199604517542
"201",-0.0613706871409909,-0.0671949278804927,0.00275519384388992,-0.103746548796537,0.130696875658039,-0.160581717142241,0.0408435089050835
"202",-0.130135390155021,0.157223290245417,-0.106600276332417,-0.165009449488468,-0.133316195530023,-0.341324326473805,-0.00982471864864824
"203",0.23888974439268,-0.144126232206704,-0.118757555881182,-0.140007487318556,0.0157092531474471,-0.105064747847129,0.0923341990135877
"204",0.0610409986521305,0.206838310664975,-0.105215351875429,-0.0391734060297934,0.11073075948524,-0.250821828814688,-0.0589639190100347
"205",-0.0522553923934886,-0.209153959140595,0.0786994608788475,-0.204971436850209,0.0722065782486486,-0.118419407692383,0.142447923968532
"206",0.0234978134996387,-0.0312147858510581,0.135243580392213,-0.0990480952584914,-0.128238022802559,-0.237435388591586,-0.0676385343986135
