"","q3_q24_corr","q3_q31_corr","q3_q32_corr","q3_q108_corr","q3_q113_corr","q3_q51_corr","q3_q110_corr"
"47",-0.0457751375144979,-0.00702345055988689,0.130299940842035,-0.12500660387604,-0.193834065665514,-0.189765023802052,0.189783388739868
"48",-0.0540117154262608,0.195380439096997,-0.049407802467965,-0.12446046679419,-0.0626754746920959,-0.0289202720198783,0.0647097194507125
"49",0.00411732156109104,0.142544066594959,-0.0146681186867106,-0.0910858332782972,0.145336998751337,0.15713313682602,-0.00506856289991577
"50",-0.11773507785036,-0.0919245150036617,-0.0977745561241364,-0.0672782636150662,0.0807715908992644,-0.06962097099927,0.151973740340613
"51",-0.0375633201010096,-0.168817829352594,-0.0533659485615101,-0.0129332453185873,0.127216925079771,0.0518022854429126,-0.0547738572850662
"52",0.0749217005219084,-0.0106662858253007,0.0430940810462941,-0.300376660627219,-0.115466185957398,-0.0265676480485653,0.119158767021344
"53",-0.137044241223277,-0.0640164218260706,-0.0148720930028697,-0.101564704692469,-0.0836087976756411,0.029280637984471,0.175029714356493
"54",-0.0830459928048872,0.0436616157197583,0.0760503808605048,-0.166863851785804,0.271595042411761,-0.137738180854246,0.112838869698966
"55",-0.0992789006321229,0.101687977572292,0.0652247595727152,-0.0588213669012623,-0.147417443797715,0.0302025046977852,0.200799972133815
"56",0.0569845782722306,-0.046240020781727,0.145313662414215,-0.11797962566131,0.0266681170589303,0.0870401195730993,0.0399419382251982
"57",-0.121784870950273,-0.043568392702144,-0.113321576262778,-0.20795966522936,0.205543219865308,0.0765814395834666,-0.0359875265086725
"58",0.00499642384033747,0.0761946337813343,-0.197991517604407,-0.164915381732083,0.077278760523483,-0.0269987504285696,0.0319576243222143
"59",-0.0114901979835584,-0.0420431604730776,-0.0536760944385297,-0.115617818411268,0.130755846378577,-0.297498244319373,0.105365933027705
"60",0.0342346641343667,0.0166470942440131,-0.0781692789257535,-0.00849388085535084,0.276802159846035,-0.102403033758562,-0.0236183242891214
"61",-0.0459541683751349,-0.188687615186472,-0.122364014671607,-0.221997149329693,0.0396392049205246,-0.191291598092078,0.0246104576943147
"62",-0.260628517254694,0.10939846248601,0.103387041898083,0.0642660276813411,0.115415891740129,-0.0465654000235931,0.0681041757493962
"63",-0.111078203628869,-0.0453608318848771,-0.0323211451546724,-0.004207063678967,-0.058066383775233,-0.153490581965691,0.205910504153661
"64",0.0655645633883476,-0.0595894513284684,-0.0849467047795493,-0.144926172189949,0.196263166409727,-0.236860670267123,0.0460081870777
"65",-0.0994702507245031,0.0674477436802817,-0.00450293326552494,-0.0406986124044647,0.0324358072797377,-0.176682644049495,0.0258430566751047
"66",0.0437780792100065,-0.0607901484283618,-0.0110480180861907,-0.324597124252849,0.114390030267149,-0.124808678780187,0.219827514206756
"67",-0.0460008677978346,0.0954759085580947,0.156359157034368,-0.0783182658490418,0.355006131836275,-0.184195025240059,-0.00756439961198537
"68",-0.248238260716856,-0.0593750533447984,0.0233515387743017,-0.110988044607357,0.0312473674662379,-0.198276699876765,-0.142968308782232
"69",0.0665153770942738,-0.0317830969052872,-0.00346774639815791,-0.259800210215516,-0.0255167934029447,0.00890289135765458,0.0454631082190249
"70",0.132000568959178,0.0117955429846642,0.193715849269755,-0.0955769399819364,-0.0915049427209463,0.0866755739818097,-0.00195728376588443
"71",-0.257477067630977,0.14113960914983,0.177809717037638,-0.221989859125897,0.268110911446953,-0.0288968788573784,0.169562161203188
"72",-0.0073403424253405,0.0737317642147098,-0.0169404375972146,-0.091629595230863,0.0672680530485749,-0.0593032038402034,-0.0242343154525742
"73",-0.0255928302071325,-0.0240297191105955,0.0421097608785361,-0.0334703572135362,0.130533980935469,-0.066062676850421,-0.0449483948685904
"74",-0.28425729985032,-0.118484817055555,-0.197302890734497,0.0178073025506749,0.16576281079932,-0.287799927566206,0.0893147772323905
"75",-0.0621745305406522,0.0727598845012444,-0.119710153175469,-0.183729671315345,0.0532416054637927,-0.104303758378041,0.0311446441782746
"76",-0.0235351732649276,-0.0433403704391458,-0.00629638489072181,-0.115678364703586,-0.0595825495254712,-0.234545734313392,0.0728951694430854
"77",-0.118800292846451,-0.108116592370277,-0.0580602631454477,0.0433865848726263,0.0543577531918361,0.0581627961486967,0.0269052641186692
"78",-0.0605146616410996,0.046017000167631,-0.0141747104573145,-0.00104264116880196,0.276244859131007,-0.219345637196668,0.197835630683497
"79",-0.173711305400974,-0.00581439551665342,0.226989996181581,-0.231654999446074,0.0643208176885368,-0.000477988209428622,0.100060608689923
"80",0.0695092688330074,-0.0764721753347523,0.0486479095573568,-0.204612266993806,0.0460223140230104,-0.135969124870172,0.135536334906196
"81",0.0983146071427322,0.0464258016526912,0.0463664630903509,-0.228307350708445,-0.0842483821523324,-0.239373622342275,-0.0998581972831547
"82",0.0750178422745476,-0.0420503082764111,-0.260836074945843,0.0251056845749642,-0.0698594936127164,0.126486422432784,0.0886665577831854
"83",-0.361326930689118,-0.0640775669570302,0.0560844817397347,-0.0947104392995259,0.262530954751806,-0.0702940390724737,0.0503472660395658
"84",-0.148851052966662,0.110314350149018,-0.0251549428572194,0.00668080178434449,0.149632014165062,-0.192641359354468,-0.0311258700947862
"85",0.0626295360137785,0.010578443073671,-0.0989152768819089,-0.200228364574284,0.00736003063729053,-0.129920378891724,0.105473406948506
"86",0.0994870177580996,0.198357320639261,0.0613886694200633,0.019655056584328,0.147562145725926,-0.115188497145783,0.0865354845879958
"87",0.180594064082484,-0.0362026026044402,0.0700080258996756,-0.0672614416560385,0.00738103404821619,-0.227740645848825,0.0418690086357305
"88",-0.128290875902999,-0.030419282764355,0.0676845288240009,-0.146408080750181,0.0922162233221412,-0.1681295083767,0.00331737750028322
"89",-0.0136528860223781,0.127065411290096,-0.100167436876867,-0.287428952737406,-0.0914428662388561,0.00222901316995369,0.12998188724931
"90",-0.166469289517978,0.00585997539619152,-0.122423566826213,-0.112302603786368,0.172172388715961,-0.272199819866737,0.105565489804761
"91",-0.146662873751496,-0.0312722152288248,-0.0979844144286082,-0.241513969818669,-0.000817319764034443,0.0388246380410941,-0.029955111857727
"92",0.0369175192260592,-0.0973987839451236,0.143165521573705,-0.319986971480035,0.113675209554021,-0.0876832143909705,0.0710554388126207
"93",-0.199516088270311,-0.0939764931338012,0.0781558715604704,-0.103884060340367,0.203883495657592,-0.0940764847336705,0.0893578583976179
"94",0.187711246785239,-0.19782284822337,0.0356397125621356,-0.149299911910223,-0.047221035086543,0.0280473507055766,0.300813692388298
"95",-0.0853556091259936,-0.145945443361539,-0.0387915965345113,-0.158550655247679,0.170273248850498,-0.120400725635469,0.0866778142217538
"96",-0.0538210869587336,0.0362196966876518,0.0486074885288905,0.0305448290747747,-0.0118487113286537,-0.132891925898542,-0.00460083683820898
"97",0.0493628438630765,0.0855848742898905,-0.0264000887244469,-0.287760177363656,0.020446330739738,0.0014864284566488,0.195701908916308
"98",0.0723398567177524,-0.0883228362486288,0.178371354661191,0.135980382598343,-0.147885055227499,0.0445836837067344,0.106289897324598
"99",-0.178898033417422,-0.0667690843800874,0.194327946163882,-0.0143878084891843,0.0130247183211621,-0.019776302849343,-0.0232741986462507
"100",-0.0315273833930832,-0.208972171949734,0.0907810102069204,-0.385494608396219,-0.0156544036108725,-0.201776396981107,0.114224888410651
"101",-0.182319879279846,-0.0940156043141988,0.0317324720803417,-0.39466970506272,0.0569324010952087,-0.113987936816157,0.00136972522274774
"102",-0.171348399088142,-0.225584510233079,0.0914721823292895,-0.0480438097043621,0.210768287235549,-0.0950869246310992,-0.0678815988171147
"103",-0.0483800945173731,0.0895169693838669,0.105459581293997,-0.122962723688731,0.167440822093392,-0.136227627151533,0.164969588144727
"104",0.0428665339719594,0.00538060530338925,-0.191654133215218,-0.194361078705594,0.171898277015349,-0.0259665123148158,0.0411209425298189
"105",-0.0660690204148171,-0.164303339388861,-0.0771772574547858,0.085881102839193,0.277426598379513,-0.0637049344212896,-0.0153529894715748
"106",0.0805578649881425,-0.0267524640961545,-0.0660725981981167,0.0567120092304313,0.149404518650306,-0.102736157196313,0.107142811651261
"107",-0.217789858889438,-0.0819943949746656,0.0740258086354317,-0.40791824958282,-0.0126703233146593,0.131794647008362,0.0275792766346259
"108",-0.0535677964018684,0.0762763527655539,-0.027548447252448,-0.178956086546763,0.0520205162354721,-0.231063351384225,0.117347807207164
"109",0.00865860493680347,0.157818145460043,0.0901280008878716,-0.159139454035466,0.0986820086294242,-0.195840539945949,-0.0513908255933862
"110",-0.216003053816719,0.0213087087027858,0.084930108324558,0.0610152193156839,0.0882323471953196,0.00228805209487163,0.0962580165399754
"111",-0.112748012150706,0.00895947487707269,-0.12566925299134,-0.178378279634733,0.11946529727462,-0.00504073740493957,-0.0544158951299269
"112",-0.00721399626659269,0.0196809351057205,0.0963982659824071,-0.154580831173969,-0.0822252603383832,-0.141137701665729,0.156473539160138
"113",0.00992131230644309,0.0498252567776319,-0.0388181932553113,-0.062664092752956,0.178461666363118,-0.204202306222068,0.0572532811224113
"114",0.155437948697457,0.0605675107038159,-0.0973442669107422,-0.0679182797994439,0.0795785271618336,-0.251962769627485,0.157119423180513
"115",-0.0590458851983911,-0.0705616088041106,-0.104194982307205,-0.0773898653041794,0.108705108679695,-0.369521287308267,-0.152431802427028
"116",0.0794649711181028,0.0550707026251076,-0.173282121786198,-0.212151740572065,0.0328337272914058,-0.126346632771235,-0.0183283472348343
"117",0.108431528489122,0.135983842071172,-0.0535312305868884,-0.245759455126667,0.01787783573291,-0.172292881685738,0.0602006624042716
"118",-0.0247576420871781,-0.0445442763991862,0.198229166460677,-0.0679686069762247,0.0609495397175495,-0.175843496363325,0.152129587858717
"119",0.122771967636838,-0.126664208762092,0.133551134050078,-0.179911490830764,0.0435449301020488,-0.0547000541414282,0.0913214049250981
"120",0.192112372176899,0.0557086649158553,-0.0192670403164685,-0.0130482228554683,0.0783045916832867,-0.0586589203536951,-0.0570474646326398
"121",-0.0656376577190302,0.01876812038356,-0.0446209377925932,-0.18380755895219,0.178095922491069,-0.0172216319941043,0.124398402953464
"122",-0.113232886295986,0.0800884955752212,0.0320657197265024,0.0455608789380514,0.18243743258554,-0.0266066873212164,0.14103095043381
"123",0.14065898820313,0.0251258276655042,-0.17601147922849,-0.158381436679644,0.0347046998648107,-0.148104275613495,-0.0696176074074088
"124",-0.124711092855562,0.0479343712879839,-0.00771267867094808,-0.0626788582802236,0.302525239750904,-0.186022846108511,0.0958326148567996
"125",-0.042891411522325,-0.122072058363061,-0.0568045131429334,-0.067976828047166,0.211342072665454,-0.147175432131789,0.0330320088822743
"126",-0.0584163109743423,-0.152258100041141,-0.0462900817361825,-0.263041834694236,-0.149026180910033,-0.0283721973736651,0.0866684860430729
"127",-0.202533148162957,-0.0284121202646579,0.1721687979264,0.0184602341492659,0.273042403706735,-0.0131940646656053,0.22993983302904
"128",-0.198739301531144,-0.0953877556733811,-0.102645276086261,-0.0752287376018602,0.0651038865331128,-0.164656409542736,-0.00508362555084435
"129",-0.142062819432516,-0.199802743310499,0.108732801261222,-0.151567838153989,0.228567426456864,0.00136575608181323,0.0717895564677921
"130",0.0590322894818026,-0.0104182546942186,0.131535579363556,-0.00599684180523428,0.324380851238406,-0.117214447190073,0.0231818561867406
"131",-0.0044740159661713,-0.0205793124808956,0.0142337761438773,-0.127365087024046,0.161182165745478,0.2296274668808,0.0752450835534441
"132",-0.141396969260798,-0.0146614887811342,-0.103654910675697,-0.0454344111251121,0.0455049752552458,-0.140719508946058,0.258774584753383
"133",-0.105095494706012,-0.0515453645807671,0.186332946689332,-0.210240292139732,0.0928994959650522,-0.123276468071646,0.0118594674688477
"134",-0.0938622705224457,-0.0681346390746946,0.040670457981583,-0.0443647322812712,0.133278669012039,-0.385545906526743,-0.0578111936271953
"135",-0.203086725071548,-0.0786595661342604,0.201540786466015,-0.0522353551519988,0.0469929642274422,0.292001586417782,0.0298058553574763
"136",-0.143070076561338,0.175542752742427,0.0977400166250754,-0.220969528810852,-0.00766699632949337,-0.0717079976904656,0.0083070152094855
"137",-0.0848320964184012,0.0434868660005465,-0.308156572020268,-0.132422458230691,0.0985955441989603,-0.069699143501635,0.216235143554325
"138",-0.0256106709458593,-0.0386456622115979,-0.164348816332724,-0.106752856782573,0.0935789784252295,-0.0743848335982822,0.000253207761356878
"139",-0.0938966281500274,-0.0756785298064832,-0.134026875505405,-0.223179566833434,0.0994125775531804,0.0295066155049945,0.0937031449500351
"140",0.042720625417978,-0.0588992290299846,-0.0755507463439817,-0.340095040292621,0.0148203135611045,-0.00666282758809085,0.0949525518776232
"141",-0.0308086981144513,-0.0416870903012093,0.0814954738915332,0.0348764755296538,-0.0789696339772936,-0.0194980072614696,0.108297240267753
"142",-0.24842596999804,-0.0290598382645539,0.195406862084549,-0.0643487432181126,0.108491236688403,-0.148804941077934,0.0186779483775882
"143",-0.115528256437028,0.0375350761744721,-0.06142028753884,-0.148973630443924,0.144505548738739,-0.0549861597398096,0.0158684676029696
"144",0.0787109453198561,-0.149321999638705,-0.200193201854551,0.00318677945010793,-0.00106258946051609,-0.233451104918288,0.120961251532505
"145",-0.0752504535221681,-0.202456666562416,0.123914758594749,-0.0764042613962106,0.0546271452855997,-0.238968860190986,0.0611058767678758
"146",0.00410174693583166,-0.127321768597333,-0.163757966164186,-0.0642639572715689,-0.111256303319968,-0.0874900116122563,0.193572488683061
"147",-0.0485290670307991,-0.114871931003194,0.150492586141358,-0.243194071141126,-0.0447576397433884,0.0225326255121565,-0.0518502049572635
"148",0.00614189192536907,0.0461105545167951,0.0720358027629999,-0.0466629870317882,-0.215186111138569,-0.137757631037092,-0.0689922306398699
"149",-0.178564005429957,0.0924591097256537,0.142311836938749,-0.210288943767769,0.244402249777136,-0.238310536644229,-0.0627645175607711
"150",-0.051670166332154,0.0548700690165316,-0.0719844890137463,-0.14147281025256,0.213920359402517,-0.0882510643483471,-0.0297624437335386
"151",-0.0220355491889498,-0.0839786481239473,-0.212604770246089,-0.255732514431365,0.14041226491989,-0.0595327935717852,0.0287272237282042
"152",-0.0835152498711339,-0.0941430195830723,0.0353079647511859,-0.119951140967382,0.179739678316573,-0.176043544962763,0.0415219604972613
"153",0.100438946008914,0.00255573344640373,-0.135863025724127,-0.154427998581758,0.206076877448465,0.0573695920234529,0.122457383727406
"154",-0.0624291593349462,-0.0922509507876019,0.014494737407537,-0.128620236581426,-0.0282257002782664,-0.0628209783329448,0.127526365734096
"155",0.0186060174356172,0.0223109013108099,-0.0496243767009958,-0.0292233811516486,0.00968760158949906,-0.12736270174357,0.132890467181273
"156",-0.139152821672251,-0.0949730813989049,-0.151483274032248,-0.0971271891162508,0.163131117531613,-0.16731906627645,0.0989729008178207
"157",-0.183340560940304,0.072128020292132,-0.0309015313410165,-0.227420342059758,-0.0806164031318646,-0.0736972953741889,0.126704803583399
"158",-0.0905976177651332,-0.0246071834110928,-0.05013166481441,-0.207378765501563,0.109419663900467,-0.189781025590801,-0.102603417343042
"159",-0.164756745050155,-0.0863991368718216,0.147023971282881,-0.111246762393808,0.280967073825117,-0.0121958944776726,-0.104654398499155
"160",0.150951775402508,0.0882064006833929,-0.0206999312915374,-0.174872430129539,0.222000857732244,0.0552235730520401,0.128191205437756
"161",-0.109412500411913,0.0954131311282102,0.0259322212978762,-0.163040370523663,0.0297023104428619,-0.202040749117583,0.0494488376072757
"162",-0.0456148721599366,-0.11979397817952,0.0568752728834829,-0.0308781381502549,-0.0375336033521424,0.125382187777006,0.141552289714827
"163",-0.174730403683957,-0.00417701584053303,0.0707272045191955,-0.142919106687625,0.115857026544854,-0.0509857920076541,0.0169750142879591
"164",-0.0904056371831716,0.0212397581477883,-0.0782613501294978,-0.209946283474612,0.0855162645993394,-0.0868698163981314,0.0689252022181622
"165",-0.135990247727118,0.0400081657651152,-0.00484129444032945,-0.0045653660601549,-0.105258235473903,-0.252914672330983,0.0541791288548286
"166",0.127896156623292,-0.0492526052525449,0.00606034915569013,-0.12237267352261,0.162941898619849,-0.0536008136665272,0.24818638198163
"167",-0.0573676942973987,-0.0427121098088625,-0.0992228044692229,0.077922913435234,0.274384695248537,-0.0884169742294024,0.0436638760713815
"168",-0.0229128824389461,-0.0258245221530975,-0.0897065281998742,-0.0637109268211857,0.055088904220704,-0.330608818006922,0.152274306334025
"169",-0.151918856723853,0.143930394028036,0.0471380634039556,0.024719864768427,0.117291366929854,-0.192077124089167,0.253636834515674
"170",0.0809079537663537,-0.113588701311684,-0.0969002479529483,0.0213501758429496,0.28605279919282,-0.0724862040119446,0.101395700152153
"171",-0.0272941111676121,0.0563958148254904,-0.0107276289130333,-0.13660349480724,0.0160559824499043,-0.15793018663447,-0.0438858389835505
"172",-0.0109898105665785,-0.0379227342845211,-0.0352102282359738,-0.365364487259056,0.0282824604885538,-0.0306669027926826,-0.0465914906859776
"173",-0.088708937063903,0.0969221097845182,0.00298951480893402,-0.122333262013816,0.00248718258321408,0.208124276391683,-0.0136462549305541
"174",0.0868736356595706,0.0991537293616991,0.132180520344574,-0.108639127586923,0.186572687335225,0.00445412723715366,0.067255006963953
"175",0.238496248062271,0.0851526307287365,-0.191086678741873,-0.096306752068998,-0.0132443186067592,0.175153094800516,0.0667548905343811
"176",-0.170603662377117,-0.068509820210508,-0.00214461873558662,-0.00121562637649821,0.153870908749027,-0.0681240043036853,0.00157712228284785
"177",0.0292955052326325,0.010549216616556,-0.0142786492300714,-0.0803295786536787,0.127806653511279,-0.195885612046647,0.07322716932013
"178",-0.0718397985190194,-0.0406172100170858,0.025869508610397,-0.123279263023806,0.00706702165800978,-0.22388966541241,0.0805873389887591
"179",-0.0319994559120083,-0.0810056393804275,0.0485641465452073,-0.146400856048236,0.162437996434702,-0.0249657768491167,0.106374075314799
"180",0.0464350876857328,-0.0577092698917861,0.144904333096417,-0.185570193209907,-0.0547994294904016,-0.0806662504565918,0.125717419687507
"181",0.00306338505938348,0.0749412380785375,0.0631948616084514,-0.305097808559435,-0.0115738212249806,0.254323439557888,-0.0463696393121913
"182",-0.0528761385148915,-0.0737585633820403,0.0857679527879076,-0.130472832755652,-0.184966783395105,0.0701770726180718,0.0667369457001871
"183",0.135024560170006,0.116233323161741,-0.0259635477757986,-0.35206276073926,-0.051583894476245,-0.189369374399427,0.133076528710953
"184",-0.152053797956192,-0.0625464910086317,0.120180896657239,-0.18607444101443,0.139168865587625,-0.0144045194759894,0.230372475080826
"185",-0.0150769368641378,0.0207540389608749,-0.177675385937219,-0.15115769917873,0.0395886191285924,0.133368486892978,0.160279652081993
"186",-0.146992313735931,-0.10341754694808,-0.0536667105366359,-0.440119283277905,0.0993148727737188,-0.0795081285359171,-0.133648802555363
"187",-0.0971429914157801,-0.0064227850903714,-0.0671432510179319,-0.0871614825486308,0.177900473967201,-0.107786422125043,0.0278639106287676
"188",-0.00293360441251522,-0.0205005731087015,-0.0240100203637573,-0.0359600139812858,0.114445397094953,0.0369778098297138,-0.000509079454679606
"189",0.0286860374740728,-0.0229498040696231,0.0399284839893085,-0.1468850388308,0.179146053383127,-0.179022304707998,0.149771073650407
"190",0.155324936317073,-0.0336492709891768,0.215779797019429,-0.0992533231944515,-0.152710195112221,-0.115293370933447,0.039310573687779
"191",-0.113780711360721,-0.0478619503352467,0.0262040220700997,-0.168772276795679,0.0106476566730066,-0.108727016280821,-0.0301182611020943
"192",-0.0623991181725148,-0.0409332387499402,0.0687668511185725,-0.106050743479417,0.0655136723970866,-0.162497224228689,-0.0313481387237273
"193",0.0628105875140186,0.187980902706928,0.0781624393463145,-0.104244103283161,0.203169748922046,-0.13802644553826,0.0970123199371231
"194",-0.0251603944054681,0.012894474137168,-0.0453260762096781,-0.142641875129417,0.175331977211054,0.0627863635465022,-0.031083103308213
"195",-0.125947520624075,0.0289012024421964,-0.000725466131837155,-0.133434516991446,0.0446991070714396,-0.132637384256327,-0.0627634642894494
"196",-0.1474569135279,-0.211552278099714,-0.0527104807250639,-0.0551334946584254,0.232806666386704,-0.0110796438454112,0.0690391974665401
"197",0.00156991191208432,0.169584133445339,0.0932166446849536,-0.247122330671971,0.0413949544626481,0.078238024901052,0.213683651868732
"198",0.130503244611118,-0.259572632178708,0.0605840439549108,-0.259297548094382,0.207812483766277,-0.238786886285658,0.221048866081245
"199",0.0221260191422209,0.111119304850588,-0.045937593909745,-0.0295064297170363,0.267462194893177,-0.133464335185647,0.127597543476929
"200",0.111126218034509,0.145933159461364,-0.105786293749662,-0.227738375176306,0.0174891670801355,-0.359403812143238,0.289365655472989
"201",0.210739732793379,-0.0722207996327589,0.0570959661814302,-0.172965294182312,-0.043151101628288,-0.14449840948754,0.210268227431314
"202",-0.193275477013109,-0.0182126830050302,0.0569853882813357,0.0421103571559057,0.0522711675527041,-0.0618575199906084,0.166569759731185
"203",-0.0949969904447421,0.0924527953539915,0.256465144178445,-0.0534769250688858,0.178030563682239,-0.0613982991922474,0.188033670583019
"204",-0.179289785145176,0.0700394610763391,0.0359416587744186,-0.0661099428217505,0.114628340574613,-0.0982054149183829,-0.0503364433531274
"205",-0.0486257490777712,0.00245916298223723,-0.0167741181435718,-0.296063876444124,0.0816534004960686,-0.0784639366300621,0.0491108428642971
"206",0.0716335318826566,-0.0602655646445568,0.148670997761992,-0.229774102847984,0.0266741493225459,0.0381753404303602,0.0217898072263733
"207",0.225848024142581,-0.00871142155940357,-0.210787939646898,-0.136494923288214,0.157785410330657,-0.272914847226625,0.0102845817738297
"208",-0.00956138997646314,-0.00486662400573267,-0.00288642062919726,0.085420130460937,0.0952458815630703,-0.182579946781482,0.0737324652652741
