"","q3_q25_corr","q3_q107_corr","q3_q42_corr","q3_q109_corr","q3_q54_corr"
"119",-0.131602401895639,0.0241090796253882,-0.0353012098174338,0.0599657581030086,-0.123660912362376
"120",-0.185018605544571,-0.054443372411281,-0.104672149260909,0.141496419473374,-0.165426700493146
"121",-0.104365051264271,0.0128855976403049,-0.228406397074925,0.07816330503764,-0.0508229170802885
"122",-0.177027431448854,0.00519163954559941,0.121411049084768,0.175743530547473,-0.179917237078751
"123",-0.26153293553135,0.072130986562686,-0.118855036092679,-0.100766294731156,0.0590180395283165
"124",0.0139044450071949,0.0404734968297097,-0.114677863942949,-0.0560817270410921,0.0461408980123249
"125",-0.213942560624816,-0.0136717185404933,-0.00442226475878518,-0.0265051927182087,-0.108678901049768
"126",-0.166646509358964,-0.00821838561826422,0.087163936403187,-0.122940547239433,-0.0712665448363002
"127",-0.2031309403795,0.1398315894409,-0.157411189865563,0.209081852191737,-0.0407415959199089
"128",-0.150261395260437,-0.0762889166619763,0.0385372519970055,0.0610872595689104,-0.0875678559415045
"129",-0.143419662923417,0.085842854293108,0.106543993623384,-0.185428675646234,-0.150364203910851
"130",-0.0789511820561851,-0.00731202738410382,-0.0409258962699981,0.0598712261180811,-0.033994209379413
"131",-0.11379582198278,0.132212786648336,-0.291550050728811,-0.0662372769189652,-0.0699810663694441
"132",0.0376077474301185,0.263882694806603,-0.110119934678228,-0.0144604271663352,-0.0594134781959139
"133",0.0413295809546087,0.112564136305657,-0.117637609014517,0.0394237026847036,0.0993626660822828
"134",-0.0668214237071151,0.0364694142347739,-0.00891858812440648,0.0480479139346092,0.00649908479312944
"135",-0.0438524801471268,-0.0423178230485787,-0.0963448559220927,0.043929533734552,-0.191013555346726
"136",0.0407483692171258,-0.00161265782178706,-0.173442594983728,0.100889141421888,-0.312722388450685
"137",0.0143614137970538,0.18732812484131,-0.158980999385897,-0.0607400384499928,-0.227380895792687
"138",-0.181518585987658,0.107843974884514,-0.121310739625734,0.204112680432818,-0.0875612765750223
"139",0.105017927148308,-0.0289330741195512,-0.147258087365638,0.188118743510894,-0.334734242251057
"140",-0.0928565719213258,-0.0837356339429686,-0.13517964037557,0.0863547676844712,-0.0412924549841745
"141",-0.0286700314256851,0.16216340948714,-0.0262873665669584,0.121120692490399,-0.00690215218620551
"142",-0.254332935496876,0.0257617408651535,-0.123190932081572,0.29823322366835,-0.181718305580031
"143",-0.0734934610655678,0.15426945705353,-0.172537810955304,0.0340858431848099,-0.0859426745259085
"144",-0.0826382585155963,0.110643942343986,-0.192986410075434,0.213314392220195,0.0383498761565064
"145",-0.00294114220142391,0.058157380398553,-0.0239591491910433,-0.0354956227239426,-0.0800013377318657
"146",-0.0894437832798295,0.0653854842331438,0.0280558588257342,0.0339773405081449,-0.142083302360508
"147",0.0960141160619908,0.0536389857981214,-0.0598913141665185,-0.00869629323402389,-0.0355224500853811
"148",-0.202406540513016,0.0170092561310929,-0.12627260291961,-0.0213504132326267,-0.0161814018205452
"149",-0.000789337037963858,0.186384237734422,-0.0496666766162919,0.0179521171191324,-0.151344530635292
"150",-0.00761651956135903,0.106968093621356,-0.0938566010771978,0.0738201454180144,-0.0778389954643085
"151",-0.169778241989437,0.144610158124871,-0.0174514711224885,-0.119896858382899,-0.079190419745488
"152",-0.109332461468514,0.277302868429421,0.0313178581611983,0.102086510232094,-0.189339269881893
"153",-0.124369756200251,0.133122877117552,0.0374787717182296,-0.0468271749326944,-0.236648539807245
"154",0.0263524496444538,0.110645689418122,0.0151860653096157,-0.141336858384147,-0.0969100988370552
"155",0.127378716774113,0.152397083923303,-0.144319882274788,0.0483859134248816,-0.0142491048977254
"156",-0.210019742102135,0.159728684303431,-0.0768843539239081,0.114571658312755,-0.0184609376715678
"157",0.0205996525209841,0.132651336134382,-0.139329020472454,-0.0404070986320397,-0.0261639522153362
"158",-0.26534865656872,0.144387153448473,-0.00119646408186086,-0.10248644896874,-0.223273101456504
"159",-0.160040769450275,0.066484530788188,0.0704189964032618,-0.0213548931219117,-0.062682797140675
"160",-0.121333341980391,0.200811095390215,-0.219457063313279,-0.0159033711172577,-0.00731291385939731
"161",0.0465300826472286,0.0767982243307021,0.0738510800642085,-0.11187762338575,-0.093291654786253
"162",0.0779854001682564,0.150708179113369,0.096769573080151,0.0253156104679913,0.121478180433637
"163",0.204754945655596,0.180950144449726,0.00495486849383721,-0.00994574552920563,0.0413505785734936
"164",-0.0433529170247786,0.274346576317748,-0.0436498647582709,0.0979047350539834,-0.0659968526711065
"165",-0.106903566676836,0.0955447699774167,-0.107840867946709,-0.0398638923685812,0.0622575648008936
"166",-0.237574850262329,0.118570067287613,-0.0183693718485347,0.121719211349745,-0.151807159791052
"167",-0.133229168810415,0.145643959465506,-0.122648462344806,0.275979212066675,-0.0141761246269422
"168",-0.1622824876813,0.0961769683707309,0.0112106848386335,0.132949421097354,-0.244945949379905
"169",-0.218109559166766,0.0503842231766255,0.057571938623961,0.101707326110622,-0.252816030777779
"170",-0.227169010731584,-0.0778322568106156,-0.0324348474732228,0.0792529345481039,-0.046791619119352
"171",0.0918153207664019,-0.000221146084504125,-0.048363243928308,-0.0675887242331438,-0.178336003736501
"172",-0.210352061844391,0.0211513620155798,0.0308436325628805,-0.0690871118946914,-0.0873886576142668
"173",-0.0497365488164437,-0.0250581303938433,0.108379150664121,0.136533963477372,-0.161080738493142
"174",-0.219915950301751,0.167164482752184,-0.124383489134652,-0.0993580338527822,-0.162527737228666
"175",0.0286067463436807,0.165790965425451,-0.0339479290419282,0.0050905757903467,-0.0151486514736026
"176",-0.0831113844242407,0.0545618268106589,0.0301498225084232,0.128674649206142,-0.267239048856578
"177",-0.416263438676034,0.0465818776932858,0.115958347153939,0.166851027019295,-0.221123622559409
"178",-0.0796051271652894,0.050155681269032,0.0446194903828814,0.161589867652331,-0.136077873113239
"179",0.12347251434408,-0.0103674462969439,-0.0663120504693251,0.067707542561728,-0.0972238430035765
"180",0.0206867565856653,0.146484782914716,0.0268344060836243,0.10315077755275,-0.108661084497282
"181",0.0213054852310991,0.0838261730550927,0.0797424967570693,-0.0274505798282667,-0.206291445248414
"182",-0.235010923280568,0.0510640365739896,-0.114537215077578,-0.063525560687573,-0.179049540645136
"183",-0.145378606497045,0.183067242640686,-0.141380593718823,-0.026962942161091,0.02580094313129
"184",-0.150860567574113,-0.0185488887072166,0.0210175596845097,0.0796419802110351,-0.265534148562953
"185",-0.169650383941673,0.0121276110954115,0.127550820860963,-0.150936720782849,0.0257080713272615
"186",-0.338073992710864,0.0304619203013989,0.144523036285093,-0.0381773897467156,0.100811551181547
"187",-0.271890203165514,0.193822335934968,0.00670283799625818,0.141956367379105,-0.0600623808867153
"188",-0.0262168667711449,0.0355371409888913,-0.0468437142499873,-0.0935826946208308,-0.14584209125528
"189",-0.0055427441944941,-0.0382782107494839,-0.0478186107261106,0.121750668839586,-0.0588391481979686
"190",-0.0296980181383207,0.140363217853793,-0.092309729381276,0.0953368045036474,-0.20530424949028
"191",-0.141230529870215,0.10625553877723,0.200672176871294,-0.102036967838268,-0.0992370432755434
"192",-0.192917880462004,0.227608359443266,-0.0792069709823601,-0.0600642743324261,-0.134349790919071
"193",-0.0713379418210354,-0.090156463278115,0.120163901166829,0.0493372829627468,-0.123115550902471
"194",-0.00878317794771695,0.0844879987560909,-0.129782506795021,0.0300687569236926,0.0419577248593497
"195",-0.208773220998242,0.0761152932570399,0.127989709626271,0.0591888478585436,-0.0439447519438188
"196",-0.304878368652371,-0.00272379964330044,-0.0808052398964194,0.178515383874497,-0.303538181658089
"197",-0.0406647219668114,0.00757907958851935,-0.0345607563128198,-0.0672996671620064,0.114867397932841
"198",-0.158878115345591,0.127930629957417,-0.126742211250533,0.116803444592044,-0.154535846156318
"199",-0.162477014277704,-0.134974467131647,0.0751798442587028,0.0936510620211928,0.0234514412140318
"200",0.0308159241949498,0.056198749909215,-0.082047939806673,-0.17979900580285,-0.275170741944665
"201",0.099239972784235,0.0451113645416868,-0.13744859000989,0.0711040458410583,-0.169748272020388
"202",0.0714258406732057,-0.0134380973548381,-0.141443741366447,-0.071430813692565,0.0489102331741552
"203",-0.236570403144712,0.132677493845886,-0.0377325434844909,0.137485999444942,-0.315387480142687
"204",-0.0403197124518388,-0.106353996955984,-0.161369684239041,-0.0953836786903191,-0.27638436178949
"205",0.0693637879365611,0.15329488029548,-0.221420823543553,0.0571309310386624,-0.00454507893461678
"206",0.0238292557307526,0.0840535407555075,-0.101243947643895,-0.14928384458324,0.00236553412685282
"207",-0.0352943201563263,0.0418310290042039,-0.164222508460391,-0.101951170726101,-0.223866616870777
"208",-0.0757261037687869,0.0266060345782538,-0.129695555399684,0.127180686783561,-0.148352228248602
"209",-0.195877575597649,-0.0398141561178644,0.149073396840936,0.11043894051653,-0.0949266878727089
"210",-0.1791446176182,0.0965014527055348,-0.227043660262351,-0.0396749052593254,-0.138194423464378
"211",0.0621014372378924,-0.156676621756739,-0.130025920018127,0.0905271131579829,-0.170368299116508
"212",-0.0534871053873522,0.128589102681516,-0.114976370713289,-0.0121194334532975,-0.191267407873062
"213",-0.164723661456293,0.0706903734137477,0.2419239310433,0.129381772906123,-0.00385527829748275
"214",-0.145161737225033,-0.0747245216966804,-0.00798853115889061,0.108734640836611,-0.113011010951789
"215",-0.211305662209313,0.0577843630212622,-0.0833202089402551,-0.0781164078994679,-0.0802399846497277
"216",0.0459782101637913,0.174735487171165,0.0277915866101226,0.0946030558757952,-0.187135060564978
"217",-0.0508461312514869,0.0165428025553679,0.0598391942347711,0.239178048613242,-0.202773521248906
"218",0.0975140963970231,0.0177591076414679,-0.0588802289360297,0.155530662133258,-0.0360218804218149
"219",-0.034236864673033,0.00510491829011501,-0.145473340032076,-0.00641612017154214,-0.158923328975701
"220",-0.0238608152333682,0.140415220715871,0.150663773071534,-0.0279313686824422,-0.266130079255827
"221",-0.18680523644276,0.0524925861693095,0.0195486867263028,-0.0685034780959208,-0.112800630066385
"222",-0.24426278478358,-0.0814988620740937,-0.0284215115430774,0.0666900277931514,-0.0975244477612981
"223",-0.0249826581774434,0.156642934686425,0.097972829093808,0.0629540492784721,0.129783298619215
"224",-0.127609365738896,0.176537514295026,-0.151137125408353,0.0289825661309408,-0.0969287476628183
"225",-0.108101394988092,-0.155430006257009,0.0847620682637678,0.0827485910610138,-0.0672359175148341
"226",-0.00933551602468619,-0.067337229004025,-0.00132207055313385,0.0801294695662262,-0.0748858688857483
"227",0.0369647113227607,0.0891911332406473,0.0468673271013262,0.0769760398944203,-0.0183625339107108
"228",-0.00780733938196661,-0.0394622370440323,0.177943701199044,0.00149549832646036,-0.14959054980471
"229",-0.135305437439151,0.0388841495922939,0.0681259636870392,-0.0796606853638131,-0.163818993407754
"230",0.0230592285133825,0.119753288247064,0.0356172257099698,-0.0667769204540605,0.096171775211395
"231",-0.191074821230675,0.0691067002152271,-0.0144838533001237,-0.0794224815942067,-0.0617287191340639
"232",-0.137868506680746,0.135856860124472,-0.127966168940636,0.140609061267231,-0.00639552070400479
"233",-0.152325939700878,0.104310889467705,0.056639354588323,-0.107090426135892,0.179408114078545
"234",0.0261166510280643,-0.0627548251697457,-0.0861661428677791,0.154170216714423,0.0937008431420625
"235",0.139487025141447,0.0204215226905247,0.0111884475757923,0.0940255403103107,-0.261531725714645
"236",0.0593474082795878,0.21389911035807,-0.0249489485867843,0.0209798379623724,-0.14853949898179
"237",0.0528836121386015,0.190090223424674,-0.141061148433978,0.0385009830190743,0.125155131367197
"238",-0.231435894146555,0.237816858415867,-0.00441999817317495,0.078595528339553,-0.042139136989399
"239",-0.151153793718439,-0.0013822831717702,-0.194612957281281,0.200092051645598,-0.0948865981771149
"240",-0.118889110213498,0.0799600591496725,-0.291954041923734,0.138465319767294,0.213804405665503
"241",-0.126926909704029,0.262224994056076,-0.145581071682672,0.0865684677762595,-0.0557871244290319
"242",-0.241074542998326,-0.0739930256970582,0.0631588490574475,0.191837807091713,-0.0105759547017364
"243",-0.106299513800647,0.0529265042748666,-0.0849005428197213,0.0680283408726348,-0.209424397960906
"244",-0.273533242956919,0.0859503842364163,0.0180407419229208,-0.141719541462234,-0.15931680091756
"245",0.125397401083303,0.206750872526458,-0.0300329341536497,0.226856109733056,-0.168467098231944
"246",-0.0917831909123345,0.203416030653773,-0.1489313568702,0.231872588618997,-0.193043409864189
"247",0.0763603548321213,0.0760668205953666,-0.0791341215325046,-0.0258626128941854,-0.085385931637663
"248",0.115971289737311,0.0541954699748131,-0.198308957205949,0.0639686437644594,-0.0134827092122234
"249",-0.0860026145192227,0.137388826769648,-0.00190028260710942,-0.00636102044763117,-0.223529232026642
"250",0.20125141598463,0.18936291864351,-0.0153239016656238,0.0233158025865059,-0.17440321735823
"251",0.115522174085107,-0.00568151926402138,0.100877700862808,-0.0158700727236524,-0.215345961148481
"252",-0.270250045726688,0.110866725835835,-0.0357171331757783,0.0363310415629695,-0.0938175849229073
"253",0.0280106989931159,0.0314085749871616,-0.00397956647707201,0.0708440858474736,-0.199682143045955
"254",-0.0705998635356134,0.138295517357331,0.0391530770878323,0.0869982310417491,-0.125370225665325
"255",-0.143472513588221,-0.0162782005913293,-0.0258030530931248,-0.124014076651967,0.101070936516194
"256",0.132081415177586,0.149145748484378,0.0280517625588352,-0.0585712290098096,-0.26533117097395
"257",-0.0258765207513584,-0.0463013707211437,0.0253731564729722,0.276142764263028,-0.0773923984208613
"258",-0.283639753120425,0.242707923945424,-0.165550043258232,0.0828617486016598,-0.304944344936
"259",-0.0776263949911147,0.0103118199172358,0.112753555139132,-0.0207816952872775,-0.244085360660288
"260",-0.227502602235147,0.101151180604664,-0.133206010082213,0.120004287754462,0.076527484204385
"261",-0.0755559392289717,0.0240632492157763,-0.0174130567866438,0.214341874122196,-0.0456092468438753
"262",0.0346319437704359,-0.126277460773392,0.162249997227547,0.0520672548412326,-0.118945879086214
"263",0.0462408278854371,-0.0233749239984175,-0.0814136928679118,0.00562317347840188,-0.182890664064565
"264",-0.122696168216779,0.153662923914654,0.105166017046276,0.021582516626722,-0.063891677037535
"265",-0.0435309822101358,0.0395655034683834,0.0933657812229775,-0.0240575146856191,-0.100236206540195
"266",0.0027903997216311,0.00915781091218022,-0.108069685197573,0.104998336160854,-0.0924350374668721
"267",-0.0820743098457894,0.0584451757775043,-0.218962253276403,0.0492231422129952,-0.148096215539497
"268",0.0532444204562037,0.0447192784796416,-0.0778112605736625,0.114239591098113,-0.252853764339455
"269",-0.0958276926725604,0.0891120000165418,0.00650169361254473,0.150446058150791,-0.162088293262017
"270",-0.118725991647972,0.151564805783416,-0.0650568756996398,0.0211059554682404,-0.0135605468625353
"271",-0.284623123782451,0.0672692852000285,0.0597346263225231,0.171779780472362,-0.0916315666617683
"272",-0.046582939352022,0.119112673443409,-0.0464272164567916,-0.0974526544071396,-0.407251596906971
"273",-0.193526896492543,0.115708772691271,-0.0964864108930867,0.0211493958527881,-0.29498001205379
"274",-0.131272986173929,0.161533120682462,0.0867114593067105,-0.20057284561865,0.0162908676787655
"275",-0.061558995666463,0.212183304578114,-0.0762114798122462,0.134253979764489,0.0364424727299877
"276",-0.0412139588419271,0.141546247261494,-0.0587807959555365,-0.000455236712666619,-0.102033339342195
"277",-0.164758576854459,0.0964968063461674,-0.0548404463380733,0.186179130585754,-0.147939886598879
"278",0.00118763170452479,-0.0168499840887207,0.132016750105358,0.072977881680452,-0.0942698290941153
"279",-0.203740242789691,0.124144498200174,0.106611625683663,-0.105350697297741,-2.94231746987776e-20
"280",-0.119952471687318,0.216616026228127,-0.124174071119626,0.105151108489442,-0.01117657144414
"281",-0.0751313176852841,0.0382101916947427,0.0228822009320583,0.0353138952531185,-0.324096887989799
"282",-0.0512898716698463,-0.0275524855759179,0.137667034096292,0.152285114611281,-0.132358608129485
"283",-0.154024645915177,0.145052744860316,0.227415807336196,0.187507673214364,-0.0357853069188237
"284",-0.194426929132824,0.18574205857697,-0.115236935877887,0.0882549982925505,-0.0436908636996863
"285",-0.31104275316658,-0.127097055294707,0.0552949158354294,0.0555507627557678,0.00926794810574847
"286",-0.105958305865609,0.114730412463795,0.12294401619709,0.0906881174579196,-0.216886306202721
"287",-0.21078704200391,0.107879976564358,-0.025227605997519,0.179496837154933,-0.152736122798264
